Exp,Pedi,Repl,Harvest,plantHt,earHt,testWt,plotWt,Yield,StatID,Year,Month,tempMin,tempMax,tempMean,tempMedian,dewMin,dewMax,dewMean,dewMedian,humidMin,humidMax,humidMean,humidMedian,solarMin,solarMax,solarMean,solarMedian,rainMin,rainMax,rainMean,rainMedian,windSpdMin,windSpdMax,windSpdMean,windSpdMedian,windDirMin,windDirMax,windDirMean,windDirMedian,windGustMin,windGustMax,windGustMean,windGustMedian,soilTempMin,soilTempMax,soilTempMean,soilTempMedian,soilMoistMin,soilMoistMax,soilMoistMean,soilMoistMedian
OHH1,Z022E0073/PHZ51,2,10/17/2015,269,130,60,23.5,160.17822477132,800,2015,5,10.67,30.33,22.237967479674797,21.5,10.33,21.28,17.571788617886178,18.56,38.5,100,77.79186991869919,85.7,0,1034,260.4471544715447,133,0,9.906,0.17552845528455285,0,0.45,6.26,3.0855284552845528,3.13,26,331,178.58536585365854,184,1.79,13.41,5.7611382113821135,6.26,18.5,26.78,22.891056910569105,22.44,28.8,46.4,36.076422764227644,30.7
OHH1,Z022E0077/PHZ51,2,10/17/2015,257,97,58.8,19.4,136.83575986339,800,2015,5,10.67,30.33,22.237967479674797,21.5,10.33,21.28,17.571788617886178,18.56,38.5,100,77.79186991869919,85.7,0,1034,260.4471544715447,133,0,9.906,0.17552845528455285,0,0.45,6.26,3.0855284552845528,3.13,26,331,178.58536585365854,184,1.79,13.41,5.7611382113821135,6.26,18.5,26.78,22.891056910569105,22.44,28.8,46.4,36.076422764227644,30.7
OHH1,Z022E0095/PHZ51,2,10/17/2015,254,104,59.2,22.4,150.11446146278,800,2015,5,10.67,30.33,22.237967479674797,21.5,10.33,21.28,17.571788617886178,18.56,38.5,100,77.79186991869919,85.7,0,1034,260.4471544715447,133,0,9.906,0.17552845528455285,0,0.45,6.26,3.0855284552845528,3.13,26,331,178.58536585365854,184,1.79,13.41,5.7611382113821135,6.26,18.5,26.78,22.891056910569105,22.44,28.8,46.4,36.076422764227644,30.7
OHH1,Z022E0097/LH185,1,10/17/2015,287,130,57.2,29,200.03969558808,800,2015,5,10.67,30.33,22.237967479674797,21.5,10.33,21.28,17.571788617886178,18.56,38.5,100,77.79186991869919,85.7,0,1034,260.4471544715447,133,0,9.906,0.17552845528455285,0,0.45,6.26,3.0855284552845528,3.13,26,331,178.58536585365854,184,1.79,13.41,5.7611382113821135,6.26,18.5,26.78,22.891056910569105,22.44,28.8,46.4,36.076422764227644,30.7
OHH1,Z022E0105/PHZ51,1,10/17/2015,272,114,60,26.9,185.55406245929,800,2015,5,10.67,30.33,22.237967479674797,21.5,10.33,21.28,17.571788617886178,18.56,38.5,100,77.79186991869919,85.7,0,1034,260.4471544715447,133,0,9.906,0.17552845528455285,0,0.45,6.26,3.0855284552845528,3.13,26,331,178.58536585365854,184,1.79,13.41,5.7611382113821135,6.26,18.5,26.78,22.891056910569105,22.44,28.8,46.4,36.076422764227644,30.7
OHH1,Z022E0108/LH82,2,10/17/2015,208,91,59.9,19,131.06049021288,800,2015,5,10.67,30.33,22.237967479674797,21.5,10.33,21.28,17.571788617886178,18.56,38.5,100,77.79186991869919,85.7,0,1034,260.4471544715447,133,0,9.906,0.17552845528455285,0,0.45,6.26,3.0855284552845528,3.13,26,331,178.58536585365854,184,1.79,13.41,5.7611382113821135,6.26,18.5,26.78,22.891056910569105,22.44,28.8,46.4,36.076422764227644,30.7
OHH1,Z022E0114/LH185,1,10/17/2015,249,107,56,21.6,146.34392553907,800,2015,5,10.67,30.33,22.237967479674797,21.5,10.33,21.28,17.571788617886178,18.56,38.5,100,77.79186991869919,85.7,0,1034,260.4471544715447,133,0,9.906,0.17552845528455285,0,0.45,6.26,3.0855284552845528,3.13,26,331,178.58536585365854,184,1.79,13.41,5.7611382113821135,6.26,18.5,26.78,22.891056910569105,22.44,28.8,46.4,36.076422764227644,30.7
OHH1,Z022E0121/PHZ51,2,10/17/2015,282,137,59.2,25.6,179.3099305943,800,2015,5,10.67,30.33,22.237967479674797,21.5,10.33,21.28,17.571788617886178,18.56,38.5,100,77.79186991869919,85.7,0,1034,260.4471544715447,133,0,9.906,0.17552845528455285,0,0.45,6.26,3.0855284552845528,3.13,26,331,178.58536585365854,184,1.79,13.41,5.7611382113821135,6.26,18.5,26.78,22.891056910569105,22.44,28.8,46.4,36.076422764227644,30.7
OHH1,Z022E0123/LH185,2,10/17/2015,236,102,55.7,26.5,177.15709204932,800,2015,5,10.67,30.33,22.237967479674797,21.5,10.33,21.28,17.571788617886178,18.56,38.5,100,77.79186991869919,85.7,0,1034,260.4471544715447,133,0,9.906,0.17552845528455285,0,0.45,6.26,3.0855284552845528,3.13,26,331,178.58536585365854,184,1.79,13.41,5.7611382113821135,6.26,18.5,26.78,22.891056910569105,22.44,28.8,46.4,36.076422764227644,30.7
OHH1,Z022E0142/PHZ51,2,10/17/2015,272,130,60.9,23.5,163.63945892004,800,2015,5,10.67,30.33,22.237967479674797,21.5,10.33,21.28,17.571788617886178,18.56,38.5,100,77.79186991869919,85.7,0,1034,260.4471544715447,133,0,9.906,0.17552845528455285,0,0.45,6.26,3.0855284552845528,3.13,26,331,178.58536585365854,184,1.79,13.41,5.7611382113821135,6.26,18.5,26.78,22.891056910569105,22.44,28.8,46.4,36.076422764227644,30.7
OHH1,Z022E0149/LH185,1,10/17/2015,239,109,55.7,20.3,144.01434312266,800,2015,5,10.67,30.33,22.237967479674797,21.5,10.33,21.28,17.571788617886178,18.56,38.5,100,77.79186991869919,85.7,0,1034,260.4471544715447,133,0,9.906,0.17552845528455285,0,0.45,6.26,3.0855284552845528,3.13,26,331,178.58536585365854,184,1.79,13.41,5.7611382113821135,6.26,18.5,26.78,22.891056910569105,22.44,28.8,46.4,36.076422764227644,30.7
OHH1,Z022E0160/LH185,2,10/17/2015,231,99,57.4,25.6,176.7962399785,800,2015,5,10.67,30.33,22.237967479674797,21.5,10.33,21.28,17.571788617886178,18.56,38.5,100,77.79186991869919,85.7,0,1034,260.4471544715447,133,0,9.906,0.17552845528455285,0,0.45,6.26,3.0855284552845528,3.13,26,331,178.58536585365854,184,1.79,13.41,5.7611382113821135,6.26,18.5,26.78,22.891056910569105,22.44,28.8,46.4,36.076422764227644,30.7
OHH1,(LAMA2002-35-2-B-B-B-B_CG44)-1-3-B-1-1-B24-B5-B16/LH195,1,10/17/2015,244,127,53.6,28,163.8153845328,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,(LAMA2002-35-2-B-B-B-B_CG44)-1-3-B-1-1-B24-B5-B16/LH195,2,10/17/2015,249,114,54.3,29.2,183.02155189421,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,2369/PHZ51,1,10/17/2015,282,135,60.2,24.7,174.62294496691,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,2369/PHZ51,2,10/17/2015,274,130,60.7,24.2,168.71184437818,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,A634/LH82,1,10/17/2015,191,86,60.2,20.3,141.68885199958,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,A634/PHZ51,1,10/17/2015,264,124,59.5,19.3,137.8675840387,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,A679/LH82,2,10/17/2015,196,97,61.6,22.1,153.7098900324,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,A679/PHZ51,2,10/17/2015,249,124,59.9,27.1,190.92511232978,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B103/LH82,2,10/17/2015,231,104,57.5,22.3,145.61240229346,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B103/PHZ51,1,10/17/2015,274,112,59,22.3,156.19575985363,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B109/LH82,1,10/17/2015,224,104,59,25.8,173.53302442646,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B109/PHZ51,1,10/17/2015,272,119,60.9,28.6,191.19595594757,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B118/PHB47,2,10/17/2015,259,124,61.8,20.7,144.48075056114,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B119/LH82,1,10/17/2015,196,89,57.4,23.9,166.62037523299,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B119/PHZ51,1,10/17/2015,259,130,59.5,27.3,189.8769229812,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B14A/C103,1,10/17/2015,264,122,57.4,19.5,127.32923070504,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B14A/C103,2,10/17/2015,269,132,58.3,22.1,144.6681317952,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B14A/H95,1,10/17/2015,251,122,60.2,17.9,125.37686553274,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B14A/OH43,1,10/17/2015,269,127,55.7,20,142.0497040704,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B14A/OH43,2,10/17/2015,264,122,56.7,21,147.7775147184,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B37/C103,2,10/17/2015,272,132,58.1,18.1,116.11417745626,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B37/H95,1,10/17/2015,251,127,62,22.4,149.93117152205,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B37/H95,2,10/17/2015,254,124,60.7,20.9,140.4041858971,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B37/OH43,2,10/17/2015,262,119,56.7,24.5,163.98721885224,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B68/LH82,1,10/17/2015,203,91,58.5,20.4,137.54600838374,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B68/PHZ51,1,10/17/2015,269,130,58.8,22.4,154.14684015898,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_NC230-059-1-1-1-1/LH185,1,10/17/2015,239,122,56.5,30.4,196.01549947853,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_NC230-129-1-1-1-1/LH185,2,10/17/2015,239,107,58.6,24.7,161.08158233638,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_PHG39-1/LH82,1,10/17/2015,211,107,60.7,26.3,177.32647159277,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_PHG39-10/PHZ51,2,10/17/2015,264,112,61.3,22.5,159.0694842816,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_PHG39-11/LH82,2,10/17/2015,206,99,60,32.2,211.83734900563,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_PHG39-12/PHZ51,2,10/17/2015,251,102,60.3,23.6,165.30134226662,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_PHG39-13/PHZ51,2,10/17/2015,277,119,61.7,13.7,94.38940992706,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_PHG39-14/PHZ51,1,10/17/2015,274,124,59.5,29.9,201.35463726113,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_PHG39-15/LH82,1,10/17/2015,218,97,60,25.3,168.0997868975,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_PHG39-16/PHZ51,2,10/17/2015,257,124,59.3,21.1,144.85551302926,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_PHG39-17/LH82,2,10/17/2015,216,112,61.8,23.5,161.90884184568,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_PHG39-18/LH82,2,10/17/2015,208,104,59.6,23.9,158.79782240515,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_PHG39-19/LH82,1,10/17/2015,191,79,59,24.8,163.56008782963,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_PHG39-2/LH82,2,10/17/2015,221,97,58.8,26.4,175.84051385894,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_PHG39-20/PHZ51,1,10/17/2015,241,117,61.3,22.2,155.85863728406,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_PHG39-21/PHZ51,2,10/17/2015,267,122,62.1,27.1,184.27266939146,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_PHG39-22/LH82,2,10/17/2015,224,104,62.3,23.4,156.62452739357,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_PHG39-23/PHZ51,2,10/17/2015,277,117,61.4,26.2,182.65497201274,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
OHH1,B73_PHG39-24/PHZ51,2,10/17/2015,262,109,62.3,21.1,145.37347076357,800,2015,6,9.11,33.17,21.955339892665474,21.94,8.67,24.28,17.788810375670842,18.72,29,100,80.08237924865831,86.8,0,1033,263.07602862254026,154.5,0,6.858,0.15426296958855099,0,0.45,6.26,2.07350626118068,1.79,18,336,179.5026833631485,201,0.89,11.62,4.53298747763864,4.02,13.61,30.72,22.510438282647584,22.72,38.2,48.5,41.853309481216456,40.5
